date,lower temp,upper temp,average temp,feels like,dew,humidity,wind gust,wind speed,weekday_num,cups_sold
2024-08-08,16.0,27.0,20.666666666666668,20.654166666666665,13.858333333333334,67.73,44.3,12.200000000000001,3,8.0
2024-08-09,15.0,29.1,21.554166666666664,21.45,13.141666666666666,63.022083333333335,28.8,10.391666666666667,4,8.0
2024-08-10,16.7,28.3,22.575,22.45,12.404166666666667,55.2525,22.7,7.383333333333334,5,11.0
2024-08-11,16.0,27.0,21.65833333333333,21.625,12.029166666666667,57.29458333333333,45.4,14.454166666666666,6,15.0
2024-08-12,14.0,23.0,18.208333333333332,18.208333333333332,8.791666666666666,56.009166666666665,55.8,21.3,0,13.0
2024-08-13,12.0,22.0,16.7,16.7,9.504166666666666,63.78458333333333,54.0,13.983333333333334,1,13.0
2024-08-14,11.0,25.6,18.4875,18.4875,9.887500000000001,60.982499999999995,44.3,16.2375,2,13.0
2024-08-15,14.0,26.1,19.945833333333333,19.945833333333333,10.058333333333334,55.7225,39.2,13.545833333333334,3,16.0
2024-08-16,13.0,27.8,20.166666666666668,20.125,8.3125,49.694583333333334,34.2,12.508333333333333,4,5.0
2024-08-17,12.2,29.0,21.825,21.633333333333336,9.083333333333334,47.19125,14.4,5.279166666666667,5,11.0
2024-08-18,13.7,31.6,24.099999999999998,23.55,9.458333333333334,43.245416666666664,24.5,5.283333333333333,6,10.0
2024-08-19,15.1,34.1,25.670833333333334,24.84583333333333,9.370833333333334,40.123333333333335,22.3,5.125,0,4.0
2024-08-20,18.0,35.3,27.0125,26.083333333333332,9.1875,36.50666666666667,23.0,4.9625,1,13.0
2024-08-21,15.7,35.3,26.979166666666668,25.933333333333334,8.466666666666667,35.782916666666665,31.0,5.862500000000001,2,7.0
2024-08-22,16.7,34.0,26.633333333333336,25.837500000000002,10.433333333333334,40.40625,43.6,10.091666666666667,3,7.0
2024-08-23,20.0,29.1,25.425,25.195833333333336,12.475,45.281666666666666,25.9,8.441666666666666,4,13.0
2024-08-24,17.4,33.6,25.691666666666666,25.2375,13.566666666666668,51.14000000000001,34.6,8.729166666666666,5,6.0
2024-08-25,18.0,34.1,26.2625,25.837500000000002,13.825000000000001,50.23541666666667,19.8,7.841666666666668,6,6.0
2024-08-26,18.7,34.8,26.070833333333336,25.604166666666668,12.845833333333333,47.37125,27.0,8.883333333333335,0,11.0
2024-08-27,17.0,31.5,24.804166666666664,24.370833333333334,10.558333333333334,42.44916666666666,41.4,12.3375,1,1.0
2024-08-28,18.0,32.0,24.633333333333336,24.229166666666668,10.6,43.35208333333333,43.6,10.683333333333335,2,4.0
2024-08-29,17.0,32.3,24.974999999999998,24.320833333333336,7.5125,34.904583333333335,41.4,10.079166666666667,3,1.0
2024-08-30,18.0,32.1,24.675,23.962500000000002,5.341666666666666,31.34625,44.6,12.341666666666667,4,3.0
2024-08-31,18.0,32.1,25.087500000000002,24.391666666666666,5.629166666666666,30.506249999999998,46.8,12.008333333333333,5,6.0
2024-09-01,19.0,31.0,24.508333333333336,24.004166666666666,7.358333333333333,35.282916666666665,46.4,14.608333333333334,6,10.0
2024-09-02,16.0,31.0,23.316666666666666,22.854166666666668,6.316666666666666,35.22666666666667,57.6,17.720833333333335,0,8.0
2024-09-03,19.0,26.1,22.337500000000002,22.337500000000002,5.254166666666666,33.64833333333333,44.3,16.629166666666666,1,17.0
2024-09-04,16.0,29.3,22.474999999999998,22.0625,2.5875,29.07541666666667,46.8,15.491666666666667,2,10.0
2024-09-05,15.0,28.6,20.75,20.704166666666666,9.004166666666666,49.26166666666666,49.3,16.825,3,14.0
2024-09-06,11.0,25.6,18.3875,18.3875,3.1,38.5075,47.9,15.470833333333333,4,10.0
2024-09-07,11.0,25.6,18.308333333333334,18.308333333333334,3.1625,38.589166666666664,40.7,10.075000000000001,5,22.0
2024-09-08,9.7,26.0,18.870833333333334,18.870833333333334,4.145833333333333,40.21791666666667,41.8,10.850000000000001,6,6.0
2024-09-09,15.0,25.0,19.95,19.95,3.6916666666666664,35.36875,42.5,10.529166666666667,0,17.0
2024-09-10,17.0,25.6,20.8625,20.8625,6.8625,41.262499999999996,42.1,14.5875,1,10.0
2024-09-11,16.0,28.3,21.504166666666666,21.516666666666666,13.629166666666668,61.96375,36.4,11.258333333333333,2,8.0
2024-09-12,20.0,30.6,24.416666666666668,23.995833333333334,7.308333333333334,36.6075,50.4,18.066666666666666,3,12.0
2024-09-13,19.0,27.0,22.462500000000002,22.433333333333334,5.908333333333334,34.622083333333336,50.0,19.833333333333332,4,6.0
2024-09-14,15.0,29.3,22.070833333333336,21.745833333333334,3.875,31.745,51.5,19.083333333333332,5,2.0
2024-09-15,16.0,28.1,22.162499999999998,21.962500000000002,3.2125,29.63416666666667,59.8,22.212500000000002,6,6.0
2024-09-16,13.0,27.6,20.683333333333334,20.6125,5.095833333333333,37.505,60.5,19.529166666666665,0,11.0
2024-09-17,15.0,25.6,19.8875,19.8875,5.720833333333334,40.711666666666666,52.2,15.629166666666668,1,23.0
2024-09-18,13.0,24.0,18.0625,18.0625,0.5958333333333333,32.96125,47.5,18.0,2,4.0
2024-09-19,9.0,23.8,16.55,16.337500000000002,-1.6458333333333333,30.752916666666664,38.9,10.674999999999999,3,6.0
2024-09-20,7.2,24.6,16.724999999999998,16.724999999999998,4.9624999999999995,46.89791666666667,30.2,9.195833333333333,4,7.0
2024-09-21,8.6,25.1,16.900000000000002,16.791666666666668,6.133333333333333,51.99666666666667,25.2,6.1875,5,15.0
2024-09-22,9.4,27.0,18.058333333333334,18.033333333333335,7.645833333333333,53.25791666666667,22.3,6.3374999999999995,6,24.0
2024-09-23,10.0,25.1,16.662499999999998,16.5,4.045833333333333,45.61625,33.5,11.137500000000001,0,10.0
2024-09-24,8.0,26.3,16.8,16.608333333333334,2.7875,40.53041666666667,27.4,8.141666666666667,1,15.0
2024-09-25,10.0,24.6,16.474999999999998,16.4375,-2.6958333333333333,27.91208333333333,30.2,9.8,2,10.0
2024-09-26,9.0,24.8,16.712500000000002,16.579166666666666,2.033333333333333,37.62583333333333,35.3,11.595833333333333,3,9.0
2024-09-27,15.0,23.6,18.658333333333335,18.658333333333335,6.108333333333333,45.303333333333335,43.6,14.304166666666667,4,16.0
2024-09-28,14.0,27.0,20.150000000000002,20.129166666666666,9.5875,52.4375,37.8,12.933333333333332,5,11.0
2024-09-29,13.0,25.3,18.4375,18.4375,1.2,33.23875,41.4,14.754166666666668,6,11.0
2024-09-30,14.0,22.3,18.241666666666667,18.241666666666667,4.2,39.90541666666667,36.7,14.591666666666667,0,14.0
2024-10-01,12.0,24.6,18.958333333333332,18.958333333333332,-0.29583333333333334,28.244583333333335,54.4,21.629166666666666,1,15.0
2024-10-02,9.0,25.1,16.370833333333334,16.291666666666668,-1.0041666666666667,31.922916666666666,31.7,9.191666666666668,2,11.0
2024-10-03,5.6,25.3,15.683333333333332,15.604166666666666,0.2041666666666667,38.21791666666667,39.6,5.741666666666667,3,8.0
2024-10-04,8.2,23.8,15.9625,15.720833333333333,5.416666666666667,50.86833333333333,37.8,8.904166666666667,4,9.0
2024-10-05,14.9,25.8,18.454166666666666,18.454166666666666,10.741666666666667,61.73875,26.6,7.229166666666667,5,6.0
2024-10-06,14.9,27.0,19.504166666666666,19.479166666666668,9.716666666666667,55.59166666666667,37.4,9.341666666666667,6,20.0
2024-10-07,13.0,23.0,17.058333333333334,17.058333333333334,7.116666666666667,53.778333333333336,50.4,12.7875,0,12.0
2024-10-08,9.0,12.3,10.333333333333334,8.275,8.308333333333334,87.91416666666667,54.0,24.1875,1,18.0
2024-10-09,8.0,15.5,10.4125,9.358333333333333,8.091666666666667,86.08791666666667,36.0,9.7875,2,12.0
2024-10-10,4.0,23.1,11.4125,10.979166666666666,6.916666666666667,77.34958333333333,29.2,8.879166666666666,3,15.0
2024-10-11,7.0,23.1,14.604166666666666,14.070833333333333,7.075,62.98041666666666,33.1,11.295833333333334,4,26.0
2024-10-12,7.0,18.6,13.620833333333335,13.275,5.266666666666667,57.822916666666664,46.8,22.554166666666664,5,7.0
2024-10-13,3.0,12.3,7.629166666666666,4.5125,1.9958333333333333,68.40708333333333,57.6,26.295833333333334,6,9.0
2024-10-14,2.0,9.5,5.283333333333333,2.1999999999999997,4.8374999999999995,97.08125,43.2,15.049999999999999,0,16.0
2024-10-15,5.7,11.1,8.354166666666666,7.208333333333333,7.120833333333334,92.18124999999999,24.8,6.95,1,18.0
2024-10-16,4.0,10.1,7.958333333333333,6.541666666666667,6.45,90.32833333333333,31.0,9.0375,2,14.0
2024-10-17,3.0,7.3,5.666666666666667,2.8874999999999997,3.5041666666666664,86.17208333333333,42.1,13.695833333333333,3,21.0
2024-10-18,3.0,7.0,5.120833333333334,2.2041666666666666,2.7125,84.47708333333334,43.2,14.137500000000001,4,15.0
2024-10-19,4.0,7.0,5.3374999999999995,1.8958333333333333,2.2291666666666665,80.87333333333333,42.5,17.900000000000002,5,9.0
2024-10-20,3.0,10.4,6.816666666666666,4.1000000000000005,1.0166666666666666,67.8325,34.9,15.795833333333334,6,16.0
2024-10-21,6.9,14.0,9.058333333333334,7.9125000000000005,1.9916666666666665,61.91583333333333,26.3,10.383333333333335,0,19.0
2024-10-22,1.2,17.6,8.941666666666666,8.191666666666666,1.2583333333333333,63.09458333333333,20.2,7.995833333333334,1,9.0
2024-10-23,4.2,18.3,10.579166666666667,9.5,3.6333333333333333,64.24125,43.2,14.616666666666667,2,13.0
2024-10-24,4.0,13.8,8.075000000000001,6.054166666666667,3.920833333333333,77.035,40.0,16.991666666666667,3,15.0
2024-10-25,4.0,10.0,7.7124999999999995,5.2749999999999995,5.7250000000000005,87.51708333333333,43.2,15.487499999999999,4,15.0
2024-10-26,-1.0,10.0,4.545833333333333,3.7249999999999996,2.9458333333333333,90.53208333333333,17.3,5.433333333333334,5,16.0
2024-10-27,4.0,12.0,7.724,6.796,4.612,81.6532,27.0,6.667999999999999,6,5.0
2024-10-28,5.9,14.0,8.783333333333333,7.991666666666667,6.1375,83.76791666666666,18.4,5.883333333333334,0,18.0
2024-10-29,3.0,13.6,8.0375,6.8374999999999995,4.604166666666667,80.41666666666667,30.2,9.508333333333335,1,18.0
2024-10-30,-0.6,11.0,5.833333333333333,4.704166666666667,1.45,75.40125,29.2,7.3875,2,16.0
2024-10-31,3.8,11.3,8.058333333333334,5.95,4.779166666666667,80.45708333333333,48.6,14.591666666666667,3,5.0
2024-11-01,45.6,45.6,45.6,41.4,41.0,84.2,33.6,20.1,4,7.0
2024-11-02,45.2,45.2,45.2,38.8,33.9,66.4,40.3,29.1,5,9.0
2024-11-03,36.1,36.1,36.1,28.8,26.6,69.3,32.0,17.9,6,13.0
2024-11-04,33.7,33.7,33.7,23.2,29.4,84.8,45.4,29.1,0,7.0
2024-11-05,32.7,32.7,32.7,23.8,23.4,68.8,31.5,20.1,1,17.0
2024-11-06,40.2,40.2,40.2,34.3,39.1,96.1,23.0,11.2,2,8.0
2024-11-07,42.9,42.9,42.9,38.9,41.6,95.2,21.0,13.4,3,7.0
2024-11-08,41.2,41.2,41.2,37.0,39.4,93.6,18.8,11.2,4,12.0
2024-11-09,38.7,38.7,38.7,35.3,36.2,91.0,14.1,11.2,5,17.0
2024-11-10,36.4,36.4,36.4,32.9,34.6,93.0,14.3,11.2,6,6.0
2024-11-11,38.5,38.5,38.5,36.0,31.8,77.7,13.9,4.5,0,10.0
2024-11-12,36.0,36.0,36.0,33.3,27.0,69.5,14.1,6.7,1,9.0
2024-11-13,35.0,35.0,35.0,34.6,26.9,72.2,11.4,4.5,2,6.0
2024-11-14,32.0,32.0,32.0,30.5,30.7,95.0,11.6,6.7,3,14.0
2024-11-15,31.7,31.7,31.7,25.9,30.5,95.5,16.6,8.9,4,11.0
2024-11-16,33.2,33.2,33.2,27.2,31.5,93.5,18.3,13.4,5,13.0
2024-11-17,38.2,38.2,38.2,32.3,35.3,89.5,17.0,11.2,6,9.0
2024-11-18,39.0,39.0,39.0,32.9,35.3,86.8,26.2,13.4,0,6.0
2024-11-19,36.0,36.0,36.0,31.0,32.6,87.3,27.3,15.7,1,11.0
2024-11-20,38.2,38.2,38.2,32.0,32.9,82.4,30.9,15.7,2,4.0
2024-11-21,46.6,46.6,46.6,40.7,44.2,91.3,43.8,22.4,3,8.0
2024-11-22,34.3,34.3,34.3,26.9,29.7,83.5,26.8,15.7,4,6.0
2024-11-23,41.8,41.8,41.8,35.1,40.8,96.4,43.2,17.9,5,8.0
2024-11-24,30.8,30.8,30.8,21.1,25.8,82.2,30.2,17.9,6,1.0
2024-11-25,26.3,26.3,26.3,18.1,21.8,82.8,20.1,11.2,0,11.0
2024-11-26,25.9,25.9,25.9,18.4,24.2,93.4,16.3,8.9,1,10.0
2024-11-27,29.8,29.8,29.8,27.4,27.9,92.8,10.3,6.7,2,0.0
2024-11-28,30.2,30.2,30.2,26.0,27.8,91.2,14.3,8.9,3,6.0
2024-11-29,28.9,28.9,28.9,25.9,27.9,96.1,13.6,6.7,4,7.0
2024-11-30,28.9,28.9,28.9,25.4,28.4,98.0,11.9,6.7,5,6.0
2024-12-01,30.6,30.6,30.6,26.9,29.3,95.1,5.6,6.7,6,14.0
2024-12-02,30.2,30.2,30.2,27.2,26.2,85.0,8.5,6.7,0,9.0
2024-12-03,26.6,26.6,26.6,21.1,25.9,97.3,12.1,8.9,1,13.0
2024-12-04,30.3,30.3,30.3,25.9,26.3,85.1,12.8,6.7,2,10.0
2024-12-05,29.7,29.7,29.7,21.8,27.6,91.8,20.4,15.7,3,9.0
2024-12-06,27.0,27.0,27.0,16.3,25.5,94.2,25.9,15.7,4,4.0
2024-12-07,28.1,28.1,28.1,17.8,27.6,98.0,23.7,17.9,5,6.0
2024-12-08,28.6,28.6,28.6,18.0,28.2,98.1,26.2,17.9,6,11.0
2024-12-09,31.4,31.4,31.4,23.5,30.7,97.3,21.0,11.2,0,5.0
2024-12-10,32.2,32.2,32.2,26.3,31.6,97.5,18.1,9.0,1,2.0
2024-12-11,32.9,32.9,32.9,29.0,32.7,99.3,14.1,6.7,2,7.0
2024-12-12,29.3,29.3,29.3,19.9,24.1,81.8,29.3,17.9,3,7.0
2024-12-13,22.5,22.5,22.5,8.6,16.7,78.9,41.4,24.6,4,8.0
2024-12-14,20.7,20.7,20.7,9.0,12.7,71.8,31.3,17.9,5,11.0
2024-12-15,29.0,29.0,29.0,19.9,26.5,90.8,27.5,15.7,6,3.0
2024-12-16,32.7,32.7,32.7,23.3,30.2,90.7,45.4,17.9,0,8.0
2024-12-17,35.2,35.2,35.2,25.9,31.6,87.0,38.0,22.4,1,7.0
2024-12-18,30.5,30.5,30.5,19.6,23.6,75.6,35.1,24.6,2,4.0
2024-12-19,26.3,26.3,26.3,19.4,22.5,85.7,21.5,11.2,3,10.0
2024-12-20,40.1,40.1,40.1,34.7,38.5,93.9,22.4,13.4,4,9.0
2024-12-21,39.0,39.0,39.0,35.6,38.1,96.8,17.2,11.2,5,15.0
2024-12-22,33.9,33.9,33.9,29.5,33.5,98.5,12.5,8.9,6,7.0
2024-12-23,36.5,36.5,36.5,32.4,36.4,99.5,13.9,8.9,0,10.0
2024-12-24,38.2,38.2,38.2,37.9,37.6,97.8,9.4,4.5,1,7.0
2024-12-25,36.2,36.2,36.2,33.5,35.5,97.7,16.1,4.7,2,12.0
2024-12-26,32.5,32.5,32.5,27.5,30.2,91.5,18.1,6.7,3,2.0
2024-12-27,28.6,28.6,28.6,25.2,26.0,90.2,11.9,6.7,4,8.0
2024-12-28,29.8,29.8,29.8,24.5,28.3,94.2,13.0,8.9,5,8.0
2024-12-29,29.8,29.8,29.8,26.4,28.9,96.3,11.0,6.7,6,8.0
2024-12-30,30.3,30.3,30.3,22.0,29.7,97.8,18.6,13.4,0,9.0
2024-12-31,32.2,32.2,32.2,23.9,31.4,97.1,24.6,15.7,1,16.0
2025-01-01,34.8,34.8,34.8,26.7,33.0,93.3,30.2,17.9,2,0.0
2025-01-02,39.6,39.6,39.6,31.8,29.1,66.3,31.3,19.0,3,9.0
2025-01-03,33.5,33.5,33.5,28.2,30.9,90.3,22.4,12.3,4,7.0
2025-01-04,27.4,27.4,27.4,19.6,25.0,90.9,25.7,13.4,5,10.0
2025-01-05,23.2,23.2,23.2,13.8,19.0,84.0,27.1,14.5,6,3.0
2025-01-06,23.1,23.1,23.1,15.1,20.7,90.4,25.9,13.4,0,1.0
2025-01-07,37.4,37.4,37.4,30.9,36.8,97.7,25.3,12.3,1,3.0
2025-01-08,44.9,44.9,44.9,40.6,43.8,96.1,26.8,12.3,2,4.0
2025-01-09,40.5,40.5,40.5,36.1,36.7,86.5,29.1,17.9,3,9.0
2025-01-10,41.3,41.3,41.3,36.6,40.8,98.1,21.0,11.2,4,5.0
2025-01-11,38.5,38.5,38.5,32.6,37.4,95.9,21.9,12.3,5,15.0
2025-01-12,29.7,29.7,29.7,27.3,25.9,86.0,15.4,6.7,6,5.0
2025-01-13,28.9,28.9,28.9,25.8,27.0,92.6,16.6,7.9,0,8.0
2025-01-14,26.4,26.4,26.4,17.2,22.4,84.9,25.7,14.6,1,8.0
2025-01-15,30.1,30.1,30.1,22.6,26.2,86.0,22.6,12.3,2,10.0
2025-01-16,31.0,31.0,31.0,24.0,29.5,94.2,22.4,13.4,3,10.0
2025-01-17,33.0,33.0,33.0,24.7,32.4,97.9,24.6,15.7,4,9.0
2025-01-18,34.1,34.1,34.1,26.5,33.3,97.0,23.5,13.4,5,4.0
2025-01-19,33.7,33.7,33.7,25.7,27.7,78.9,28.0,17.9,6,0.0
2025-01-20,30.1,30.1,30.1,23.2,28.2,92.6,23.0,15.7,0,10.0
2025-01-21,31.2,31.2,31.2,27.9,26.2,81.8,12.8,6.7,1,8.0
2025-01-22,28.0,28.0,28.0,19.3,20.4,73.8,28.0,13.4,2,7.0
2025-01-23,26.5,26.5,26.5,18.2,20.1,77.3,19.2,11.2,3,0.0
2025-01-24,29.0,29.0,29.0,22.5,27.6,94.7,12.1,8.9,4,7.0
2025-01-25,32.6,32.6,32.6,29.4,31.3,94.9,9.8,7.8,5,3.0
2025-01-26,37.7,37.7,37.7,32.8,37.0,97.3,18.3,12.2,6,2.0
2025-01-27,37.2,37.2,37.2,30.3,36.4,97.1,24.6,15.6,0,10.0
2025-01-28,37.9,37.9,37.9,32.3,37.0,96.7,20.4,10.1,1,9.0
2025-01-29,37.9,37.9,37.9,32.5,37.1,97.1,19.9,11.2,2,4.0
2025-01-30,41.0,41.0,41.0,39.3,39.2,93.3,13.2,6.7,3,9.0
2025-01-31,38.7,38.7,38.7,35.5,38.4,98.8,15.2,10.1,4,12.0
2025-02-01,38.4,38.4,38.4,34.3,37.6,96.9,21.9,11.2,5,11.0
2025-02-02,32.9,32.9,32.9,27.6,28.7,85.4,21.7,12.3,6,7.0
2025-02-03,31.5,31.5,31.5,27.9,25.3,78.5,10.7,8.9,0,25.0
2025-02-04,26.7,26.7,26.7,22.0,24.9,93.2,20.1,12.3,1,12.0
2025-02-05,28.2,28.2,28.2,19.6,26.5,93.4,27.7,17.9,2,24.0
2025-02-06,25.2,25.2,25.2,17.0,21.5,85.6,19.7,12.3,3,12.0
2025-02-07,19.2,19.2,19.2,7.7,15.4,85.1,24.2,13.4,4,16.0
